Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Avg Temp,Avg Temp Flag,Avg Wind Speed,Avg Wind Speed Flag,Total Solar Rad,Total Solar Rad Flag,deg,deg,ft,,,,Degrees F,,mph,,Lys,
Ada,47.32119,-96.51406,910,2023,09,07,55.438,,5.038,,488.588,
Ada,47.32119,-96.51406,910,2023,09,08,65.138,,6.373,,442.180,
Ada,47.32119,-96.51406,910,2023,09,09,61.925,,7.055,,393.750,
Ada,47.32119,-96.51406,910,2023,09,10,56.137,,3.416,,444.928,
Ada,47.32119,-96.51406,910,2023,09,11,54.903,,7.071,,349.542,
Ada,47.32119,-96.51406,910,2023,09,12,50.418,,4.398,,470.422,
Ada,47.32119,-96.51406,910,2023,09,13,53.746,,8.977,,470.151,
Ada,47.32119,-96.51406,910,2023,09,14,62.672,,6.615,,242.101,
Ada,47.32119,-96.51406,910,2023,09,15,59.494,,7.429,,429.000,
Ada,47.32119,-96.51406,910,2023,09,16,53.129,,5.702,,193.394,
Ada,47.32119,-96.51406,910,2023,09,17,52.783,,3.601,,427.230,
Ada,47.32119,-96.51406,910,2023,09,18,65.840,,11.719,,416.209,
Ada,47.32119,-96.51406,910,2023,09,19,70.277,,7.031,,353.226,
Ada,47.32119,-96.51406,910,2023,09,20,62.297,,5.111,,416.332,
Ada,47.32119,-96.51406,910,2023,09,21,69.917,,8.283,,228.273,
Ada,47.32119,-96.51406,910,2023,09,22,67.019,,7.310,,184.343,
Ada,47.32119,-96.51406,910,2023,09,23,66.596,,9.617,,174.316,
Ada,47.32119,-96.51406,910,2023,09,24,62.447,,5.326,,233.609,
Ada,47.32119,-96.51406,910,2023,09,25,60.512,,6.078,,149.698,
Ada,47.32119,-96.51406,910,2023,09,26,62.474,,5.697,,364.429,
Ada,47.32119,-96.51406,910,2023,09,27,59.225,,7.225,,247.916,
Ada,47.32119,-96.51406,910,2023,09,28,67.037,,13.589,,303.805,
Adams,48.49988,-98.07588,1580,2023,07,31,65.624,,3.944,,371.546,
Adams,48.49988,-98.07588,1580,2023,08,01,75.434,,4.651,,590.106,
Adams,48.49988,-98.07588,1580,2023,08,02,72.581,,4.375,,599.465,
Adams,48.49988,-98.07588,1580,2023,08,03,71.699,,3.608,,579.629,
Adams,48.49988,-98.07588,1580,2023,08,04,67.325,,1.148,,412.970,
Adams,48.49988,-98.07588,1580,2023,08,05,70.142,,2.669,,379.647,
Adams,48.49988,-98.07588,1580,2023,08,06,68.315,,5.894,,568.515,
Adams,48.49988,-98.07588,1580,2023,08,07,66.479,,3.165,,487.902,
Adams,48.49988,-98.07588,1580,2023,08,08,66.101,,4.993,,475.229,
Adams,48.49988,-98.07588,1580,2023,08,09,59.936,,4.069,,434.572,
Adams,48.49988,-98.07588,1580,2023,08,10,54.932,,5.042,,214.922,
Adams,48.49988,-98.07588,1580,2023,08,11,65.039,,4.644,,328.591,
Adams,48.49988,-98.07588,1580,2023,08,12,62.618,,4.673,,382.299,
Adams,48.49988,-98.07588,1580,2023,08,13,60.242,,1.957,,199.699,
Adams,48.49988,-98.07588,1580,2023,08,14,63.986,,3.870,,506.843,
Adams,48.49988,-98.07588,1580,2023,08,15,72.482,,7.288,,520.112,
Adams,48.49988,-98.07588,1580,2023,08,16,67.235,,12.985,,324.525,
Adams,48.49988,-98.07588,1580,2023,08,17,62.690,,7.129,,530.833,
Adams,48.49988,-98.07588,1580,2023,08,18,69.593,,8.733,,478.506,
Adams,48.49988,-98.07588,1580,2023,08,19,66.902,,9.896,,493.296,
Adams,48.49988,-98.07588,1580,2023,08,20,57.470,,2.262,,243.009,
Adams,48.49988,-98.07588,1580,2023,08,21,56.534,,7.785,,149.526,
Adams,48.49988,-98.07588,1580,2023,08,22,59.549,,5.478,,126.168,
Adams,48.49988,-98.07588,1580,2023,08,23,67.037,,3.778,,212.566,
Adams,48.49988,-98.07588,1580,2023,08,24,74.543,,3.738,,372.857,
Adams,48.49988,-98.07588,1580,2023,08,25,59.387,,8.784,,372.940,
Adams,48.49988,-98.07588,1580,2023,08,26,59.306,,2.966,,500.457,
Adams,48.49988,-98.07588,1580,2023,08,27,67.586,,3.698,,474.013,
Adams,48.49988,-98.07588,1580,2023,08,28,67.424,,5.480,,436.882,
Adams,48.49988,-98.07588,1580,2023,08,29,61.817,,6.261,,475.315,
Adams,48.49988,-98.07588,1580,2023,08,30,61.990,,4.856,,482.853,
Adams,48.49988,-98.07588,1580,2023,08,31,72.860,,8.431,,430.125,
Adams,48.49988,-98.07588,1580,2023,09,01,69.638,,9.062,,456.534,
Adams,48.49988,-98.07588,1580,2023,09,02,74.255,,5.852,,477.947,
Adams,48.49988,-98.07588,1580,2023,09,03,71.717,,3.351,,446.451,
Adams,48.49988,-98.07588,1580,2023,09,04,73.616,,4.313,,371.686,
Adams,48.49988,-98.07588,1580,2023,09,05,55.940,,12.171,,164.250,
Adams,48.49988,-98.07588,1580,2023,09,06,54.840,,4.000,,461.025,
Adams,48.49988,-98.07588,1580,2023,09,07,57.880,,5.102,,452.684,
Adams,48.49988,-98.07588,1580,2023,09,08,61.772,,6.060,,397.615,
Adams,48.49988,-98.07588,1580,2023,09,09,58.066,,2.570,,320.882,
Adams,48.49988,-98.07588,1580,2023,09,10,58.398,,2.700,,338.084,
Adams,48.49988,-98.07588,1580,2023,09,11,51.909,,6.134,,340.510,
Adams,48.49988,-98.07588,1580,2023,09,12,48.636,,2.631,,472.231,
Adams,48.49988,-98.07588,1580,2023,09,13,54.667,,6.102,,444.848,
Adams,48.49988,-98.07588,1580,2023,09,14,62.582,,5.751,,353.457,
Adams,48.49988,-98.07588,1580,2023,09,15,55.291,,10.001,,295.104,
Adams,48.49988,-98.07588,1580,2023,09,16,54.599,,4.870,,200.836,
Adams,48.49988,-98.07588,1580,2023,09,17,55.689,,4.581,,435.371,
Adams,48.49988,-98.07588,1580,2023,09,18,63.842,,7.543,,317.579,
Adams,48.49988,-98.07588,1580,2023,09,19,68.189,,5.494,,400.660,
Adams,48.49988,-98.07588,1580,2023,09,20,61.448,,6.378,,370.833,
Adams,48.49988,-98.07588,1580,2023,09,21,56.993,,6.532,,75.480,
Adams,48.49988,-98.07588,1580,2023,09,22,58.964,,9.205,,173.985,
Adams,48.49988,-98.07588,1580,2023,09,23,61.970,,9.910,,72.750,
Adams,48.49988,-98.07588,1580,2023,09,24,58.532,,7.406,,67.548,
Adams,48.49988,-98.07588,1580,2023,09,25,57.173,,4.331,,111.639,
Adams,48.49988,-98.07588,1580,2023,09,26,60.197,,3.740,,215.050,
Adams,48.49988,-98.07588,1580,2023,09,27,56.759,,5.870,,184.538,
Adams,48.49988,-98.07588,1580,2023,09,28,61.997,,7.979,,159.218,
Alamo,48.54652,-103.47186,2157,2023,07,31,73.724,,5.503,,639.413,
Alamo,48.54652,-103.47186,2157,2023,08,01,73.220,,7.004,,473.065,
Alamo,48.54652,-103.47186,2157,2023,08,02,72.392,,4.067,,638.496,
Alamo,48.54652,-103.47186,2157,2023,08,03,75.317,,5.919,,497.802,
Alamo,48.54652,-103.47186,2157,2023,08,04,65.858,,5.715,,271.086,
Alamo,48.54652,-103.47186,2157,2023,08,05,67.775,,5.966,,609.775,
Alamo,48.54652,-103.47186,2157,2023,08,06,63.005,,2.769,,482.728,
Alamo,48.54652,-103.47186,2157,2023,08,07,64.382,,2.335,,554.223,
Alamo,48.54652,-103.47186,2157,2023,08,08,68.585,,3.503,,475.873,
Alamo,48.54652,-103.47186,2157,2023,08,09,63.275,,7.214,,421.775,
Alamo,48.54652,-103.47186,2157,2023,08,10,68.297,,8.646,,491.190,
Alamo,48.54652,-103.47186,2157,2023,08,11,65.426,,9.281,,537.918,
Alamo,48.54652,-103.47186,2157,2023,08,12,61.362,,4.856,,472.783,
Alamo,48.54652,-103.47186,2157,2023,08,13,62.186,,5.852,,466.906,
Alamo,48.54652,-103.47186,2157,2023,08,14,66.173,,5.004,,615.366,
Alamo,48.54652,-103.47186,2157,2023,08,15,73.967,,4.684,,609.859,
Alamo,48.54652,-103.47186,2157,2023,08,16,63.275,,12.308,,499.502,
Alamo,48.54652,-103.47186,2157,2023,08,17,63.247,,5.310,,578.365,
Alamo,48.54652,-103.47186,2157,2023,08,18,74.363,,6.288,,315.444,
Alamo,48.54652,-103.47186,2157,2023,08,19,62.375,,9.371,,519.982,
Alamo,48.54652,-103.47186,2157,2023,08,20,58.676,,5.132,,200.265,
Alamo,48.54652,-103.47186,2157,2023,08,21,59.864,,9.576,,234.670,
Alamo,48.54652,-103.47186,2157,2023,08,22,72.950,,6.780,,451.808,
Alamo,48.54652,-103.47186,2157,2023,08,23,76.226,,6.319,,501.863,
Alamo,48.54652,-103.47186,2157,2023,08,24,67.163,,5.020,,511.765,
Alamo,48.54652,-103.47186,2157,2023,08,25,59.635,,4.979,,543.933,
Alamo,48.54652,-103.47186,2157,2023,08,26,64.445,,8.006,,474.109,
Alamo,48.54652,-103.47186,2157,2023,08,27,70.736,,6.445,,551.331,
Alamo,48.54652,-103.47186,2157,2023,08,28,66.425,,3.244,,468.765,
Alamo,48.54652,-103.47186,2157,2023,08,29,69.125,,3.154,,452.552,
Alamo,48.54652,-103.47186,2157,2023,08,30,72.590,,11.120,,435.334,
Alamo,48.54652,-103.47186,2157,2023,08,31,63.887,,7.223,,338.693,
Alamo,48.54652,-103.47186,2157,2023,09,01,71.168,,5.310,,508.175,
Alamo,48.54652,-103.47186,2157,2023,09,02,75.092,,6.921,,520.592,
Alamo,48.54652,-103.47186,2157,2023,09,03,69.440,,6.366,,484.798,
Alamo,48.54652,-103.47186,2157,2023,09,04,68.441,,9.889,,297.263,
Alamo,48.54652,-103.47186,2157,2023,09,05,53.005,,8.755,,440.561,
Alamo,48.54652,-103.47186,2157,2023,09,06,58.511,,7.771,,471.205,
Alamo,48.54652,-103.47186,2157,2023,09,07,69.071,,7.436,,423.691,
Alamo,48.54652,-103.47186,2157,2023,09,08,57.224,,2.673,,364.523,
Alamo,48.54652,-103.47186,2157,2023,09,09,62.096,,4.214,,327.822,
Alamo,48.54652,-103.47186,2157,2023,09,10,57.860,,4.150,,328.500,
Alamo,48.54652,-103.47186,2157,2023,09,11,59.171,,5.427,,451.962,
Alamo,48.54652,-103.47186,2157,2023,09,12,60.638,,9.534,,450.581,
Alamo,48.54652,-103.47186,2157,2023,09,13,62.627,,6.480,,289.076,
Alamo,48.54652,-103.47186,2157,2023,09,14,60.036,,6.516,,368.999,
Alamo,48.54652,-103.47186,2157,2023,09,15,54.433,,6.331,,347.528,
Alamo,48.54652,-103.47186,2157,2023,09,16,58.106,,5.628,,446.501,
Alamo,48.54652,-103.47186,2157,2023,09,17,68.612,,6.863,,462.064,
Alamo,48.54652,-103.47186,2157,2023,09,18,67.046,,7.610,,448.517,
Alamo,48.54652,-103.47186,2157,2023,09,19,57.590,,6.308,,417.763,
Alamo,48.54652,-103.47186,2157,2023,09,20,51.707,,3.845,,263.532,
Alamo,48.54652,-103.47186,2157,2023,09,21,61.043,,7.004,,266.870,
Alamo,48.54652,-103.47186,2157,2023,09,22,57.227,,10.346,,189.102,
Alamo,48.54652,-103.47186,2157,2023,09,23,62.969,,9.335,,262.869,
Alamo,48.54652,-103.47186,2157,2023,09,24,58.487,,6.053,,208.067,
Alamo,48.54652,-103.47186,2157,2023,09,25,60.512,,3.577,,375.970,
Alamo,48.54652,-103.47186,2157,2023,09,26,60.899,,11.006,,396.849,
Alamo,48.54652,-103.47186,2157,2023,09,27,60.962,,7.872,,204.434,
Alamo,48.54652,-103.47186,2157,2023,09,28,56.172,,7.391,,392.284,
Alexander,47.75056,-103.73358,2202,2023,07,31,76.856,,5.228,,598.628,
Alexander,47.75056,-103.73358,2202,2023,08,01,77.090,,8.789,,505.085,
Alexander,47.75056,-103.73358,2202,2023,08,02,74.597,,5.203,,593.090,
Alexander,47.75056,-103.73358,2202,2023,08,03,77.036,,6.861,,418.272,
Alexander,47.75056,-103.73358,2202,2023,08,04,67.190,,5.825,,147.932,
Alexander,47.75056,-103.73358,2202,2023,08,05,70.835,,6.254,,536.158,
Alexander,47.75056,-103.73358,2202,2023,08,06,65.165,,3.291,,553.275,
Alexander,47.75056,-103.73358,2202,2023,08,07,66.704,,2.912,,562.327,
Alexander,47.75056,-103.73358,2202,2023,08,08,70.691,,5.051,,520.644,
Alexander,47.75056,-103.73358,2202,2023,08,09,68.009,,6.709,,393.437,
Alexander,47.75056,-103.73358,2202,2023,08,10,71.627,,7.751,,513.247,
Alexander,47.75056,-103.73358,2202,2023,08,11,68.522,,8.970,,563.925,
Alexander,47.75056,-103.73358,2202,2023,08,12,65.075,,4.792,,415.361,
Alexander,47.75056,-103.73358,2202,2023,08,13,64.148,,7.145,,428.477,
Alexander,47.75056,-103.73358,2202,2023,08,14,67.811,,3.915,,627.413,
Alexander,47.75056,-103.73358,2202,2023,08,15,73.742,,5.427,,613.352,
Alexander,47.75056,-103.73358,2202,2023,08,16,67.613,,12.896,,546.501,
Alexander,47.75056,-103.73358,2202,2023,08,17,65.910,,5.930,,572.849,
Alexander,47.75056,-103.73358,2202,2023,08,18,78.881,,7.022,,416.964,
Alexander,47.75056,-103.73358,2202,2023,08,19,65.651,,9.044,,532.690,
Alexander,47.75056,-103.73358,2202,2023,08,20,56.462,,5.364,,104.928,
Alexander,47.75056,-103.73358,2202,2023,08,21,63.302,,8.809,,284.802,
Alexander,47.75056,-103.73358,2202,2023,08,22,77.801,,6.351,,517.129,
Alexander,47.75056,-103.73358,2202,2023,08,23,78.044,,8.467,,542.551,
Alexander,47.75056,-103.73358,2202,2023,08,24,72.554,,3.892,,477.223,
Alexander,47.75056,-103.73358,2202,2023,08,25,63.167,,5.214,,567.113,
Alexander,47.75056,-103.73358,2202,2023,08,26,68.387,,8.614,,435.490,
Alexander,47.75056,-103.73358,2202,2023,08,27,73.940,,6.633,,528.132,
Alexander,47.75056,-103.73358,2202,2023,08,28,67.370,,3.458,,450.110,
Alexander,47.75056,-103.73358,2202,2023,08,29,69.710,,3.174,,464.408,
Alexander,47.75056,-103.73358,2202,2023,08,30,74.399,,12.218,,499.862,
Alexander,47.75056,-103.73358,2202,2023,08,31,66.056,,11.303,,464.046,
Alexander,47.75056,-103.73358,2202,2023,09,01,71.213,,4.919,,513.295,
Alexander,47.75056,-103.73358,2202,2023,09,02,77.531,,6.335,,519.224,
Alexander,47.75056,-103.73358,2202,2023,09,03,75.020,,6.572,,478.039,
Alexander,47.75056,-103.73358,2202,2023,09,04,69.791,,10.075,,294.684,
Alexander,47.75056,-103.73358,2202,2023,09,05,58.001,,9.183,,415.207,
Alexander,47.75056,-103.73358,2202,2023,09,06,61.248,,9.001,,452.875,
Alexander,47.75056,-103.73358,2202,2023,09,07,68.621,,8.406,,422.644,
Alexander,47.75056,-103.73358,2202,2023,09,08,57.507,,4.351,,258.028,
Alexander,47.75056,-103.73358,2202,2023,09,09,62.699,,4.720,,428.124,
Alexander,47.75056,-103.73358,2202,2023,09,10,60.008,,4.932,,320.336,
Alexander,47.75056,-103.73358,2202,2023,09,11,59.617,,4.539,,474.004,
Alexander,47.75056,-103.73358,2202,2023,09,12,62.087,,11.773,,472.541,
Alexander,47.75056,-103.73358,2202,2023,09,13,65.813,,7.451,,387.648,
Alexander,47.75056,-103.73358,2202,2023,09,14,63.410,,6.427,,410.379,
Alexander,47.75056,-103.73358,2202,2023,09,15,57.093,,4.825,,441.503,
Alexander,47.75056,-103.73358,2202,2023,09,16,59.907,,5.731,,472.425,
Alexander,47.75056,-103.73358,2202,2023,09,17,69.071,,7.427,,471.139,
Alexander,47.75056,-103.73358,2202,2023,09,18,70.592,,8.216,,394.665,
Alexander,47.75056,-103.73358,2202,2023,09,19,58.772,,7.384,,435.936,
Alexander,47.75056,-103.73358,2202,2023,09,20,52.261,,3.959,,221.548,
Alexander,47.75056,-103.73358,2202,2023,09,21,60.575,,8.487,,171.594,
Alexander,47.75056,-103.73358,2202,2023,09,22,56.795,,8.400,,87.392,
Alexander,47.75056,-103.73358,2202,2023,09,23,60.899,,4.460,,194.542,
Alexander,47.75056,-103.73358,2202,2023,09,24,57.920,,6.134,,188.377,
Alexander,47.75056,-103.73358,2202,2023,09,25,61.898,,3.199,,391.454,
Alexander,47.75056,-103.73358,2202,2023,09,26,62.861,,11.084,,416.894,
Alexander,47.75056,-103.73358,2202,2023,09,27,60.701,,6.959,,374.532,
Alexander,47.75056,-103.73358,2202,2023,09,28,56.824,,7.431,,401.246,
Alvarado,48.245942,-97.021532,809,2023,07,31,64.526,,3.107,,402.569,
Alvarado,48.245942,-97.021532,809,2023,08,01,75.731,,5.299,,536.384,
Alvarado,48.245942,-97.021532,809,2023,08,02,72.599,,3.642,,589.659,
Alvarado,48.245942,-97.021532,809,2023,08,03,71.438,,4.174,,564.619,
Alvarado,48.245942,-97.021532,809,2023,08,04,67.433,,1.575,,449.895,
Alvarado,48.245942,-97.021532,809,2023,08,05,71.177,,2.552,,382.628,
Alvarado,48.245942,-97.021532,809,2023,08,06,67.856,,6.022,,559.688,
Alvarado,48.245942,-97.021532,809,2023,08,07,65.705,,2.438,,472.806,
Alvarado,48.245942,-97.021532,809,2023,08,08,66.884,,4.013,,441.665,
Alvarado,48.245942,-97.021532,809,2023,08,09,61.223,,4.510,,430.491,
Alvarado,48.245942,-97.021532,809,2023,08,10,56.656,,4.364,,315.879,
Alvarado,48.245942,-97.021532,809,2023,08,11,65.093,,4.062,,363.937,
Alvarado,48.245942,-97.021532,809,2023,08,12,64.139,,4.405,,370.409,
Alvarado,48.245942,-97.021532,809,2023,08,13,59.837,,1.805,,159.391,
Alvarado,48.245942,-97.021532,809,2023,08,14,64.823,,2.832,,523.931,
Alvarado,48.245942,-97.021532,809,2023,08,15,74.570,,5.890,,513.405,
Alvarado,48.245942,-97.021532,809,2023,08,16,71.357,,9.538,,276.520,
Alvarado,48.245942,-97.021532,809,2023,08,17,66.128,,7.185,,518.811,
Alvarado,48.245942,-97.021532,809,2023,08,18,67.559,,11.565,,473.164,
Alvarado,48.245942,-97.021532,809,2023,08,19,72.851,,8.458,,487.116,
Alvarado,48.245942,-97.021532,809,2023,08,20,60.890,,2.939,,291.887,
Alvarado,48.245942,-97.021532,809,2023,08,21,61.997,,8.120,,156.004,
Alvarado,48.245942,-97.021532,809,2023,08,22,65.057,,5.995,,140.818,
Alvarado,48.245942,-97.021532,809,2023,08,23,70.331,,3.722,,226.882,
Alvarado,48.245942,-97.021532,809,2023,08,24,75.110,,3.948,,370.580,
Alvarado,48.245942,-97.021532,809,2023,08,25,66.245,,9.802,,396.927,
Alvarado,48.245942,-97.021532,809,2023,08,26,60.284,,3.613,,514.671,
Alvarado,48.245942,-97.021532,809,2023,08,27,67.748,,5.876,,321.746,
Alvarado,48.245942,-97.021532,809,2023,08,28,66.317,,5.123,,431.107,
Alvarado,48.245942,-97.021532,809,2023,08,29,62.348,,6.787,,409.563,
Alvarado,48.245942,-97.021532,809,2023,08,30,63.382,,5.230,,475.017,
Alvarado,48.245942,-97.021532,809,2023,08,31,76.253,,13.786,,356.228,
Alvarado,48.245942,-97.021532,809,2023,09,01,75.992,,9.174,,446.683,
Alvarado,48.245942,-97.021532,809,2023,09,02,74.192,,6.237,,456.424,
Alvarado,48.245942,-97.021532,809,2023,09,03,75.533,,4.389,,443.854,
Alvarado,48.245942,-97.021532,809,2023,09,04,78.728,,7.655,,323.299,
Alvarado,48.245942,-97.021532,809,2023,09,05,60.377,,15.531,,119.999,
Alvarado,48.245942,-97.021532,809,2023,09,06,56.211,,6.633,,454.375,
Alvarado,48.245942,-97.021532,809,2023,09,07,56.438,,5.941,,440.372,
Alvarado,48.245942,-97.021532,809,2023,09,08,63.914,,6.492,,342.592,
Alvarado,48.245942,-97.021532,809,2023,09,09,60.518,,5.876,,357.644,
Alvarado,48.245942,-97.021532,809,2023,09,10,58.470,,2.731,,393.019,
Alvarado,48.245942,-97.021532,809,2023,09,11,54.692,,5.850,,278.777,
Alvarado,48.245942,-97.021532,809,2023,09,12,50.710,,2.362,,403.825,
Alvarado,48.245942,-97.021532,809,2023,09,13,54.621,,7.894,,419.899,
Alvarado,48.245942,-97.021532,809,2023,09,14,66.461,,7.433,,307.400,
Alvarado,48.245942,-97.021532,809,2023,09,15,60.224,,9.684,,300.966,
Alvarado,48.245942,-97.021532,809,2023,09,16,54.248,,6.726,,212.643,
Alvarado,48.245942,-97.021532,809,2023,09,17,53.747,,4.407,,388.831,
Alvarado,48.245942,-97.021532,809,2023,09,18,65.624,,11.605,,317.808,
Alvarado,48.245942,-97.021532,809,2023,09,19,69.845,,5.621,,381.751,
Alvarado,48.245942,-97.021532,809,2023,09,20,61.952,,6.762,,364.456,
Alvarado,48.245942,-97.021532,809,2023,09,21,60.557,,5.765,,132.798,
Alvarado,48.245942,-97.021532,809,2023,09,22,66.137,,9.652,,209.813,
Alvarado,48.245942,-97.021532,809,2023,09,23,66.893,,10.858,,127.882,
Alvarado,48.245942,-97.021532,809,2023,09,24,62.267,,8.158,,165.415,
Alvarado,48.245942,-97.021532,809,2023,09,25,59.693,,6.131,,193.167,
Alvarado,48.245942,-97.021532,809,2023,09,26,64.931,,5.498,,360.806,
Alvarado,48.245942,-97.021532,809,2023,09,27,60.215,,7.102,,230.331,
Alvarado,48.245942,-97.021532,809,2023,09,28,67.019,,11.534,,230.626,
Amidon,46.48844,-103.31629,2882,2023,07,31,73.211,,5.559,,556.561,
Amidon,46.48844,-103.31629,2882,2023,08,01,74.084,,7.366,,667.828,
Amidon,46.48844,-103.31629,2882,2023,08,02,71.168,,7.290,,503.649,
Amidon,46.48844,-103.31629,2882,2023,08,03,73.778,,6.950,,301.165,
Amidon,46.48844,-103.31629,2882,2023,08,04,62.483,,9.603,,75.760,
Amidon,46.48844,-103.31629,2882,2023,08,05,64.166,,4.807,,160.003,
Amidon,46.48844,-103.31629,2882,2023,08,06,64.571,,3.085,,570.369,
Amidon,46.48844,-103.31629,2882,2023,08,07,64.958,,2.673,,358.430,
Amidon,46.48844,-103.31629,2882,2023,08,08,68.657,,3.959,,638.766,
Amidon,46.48844,-103.31629,2882,2023,08,09,68.657,,4.033,,563.012,
Amidon,46.48844,-103.31629,2882,2023,08,10,68.612,,8.046,,561.296,
Amidon,46.48844,-103.31629,2882,2023,08,11,64.436,,6.579,,609.365,
Amidon,46.48844,-103.31629,2882,2023,08,12,62.871,,3.568,,476.582,
Amidon,46.48844,-103.31629,2882,2023,08,13,59.936,,8.561,,393.954,
Amidon,46.48844,-103.31629,2882,2023,08,14,64.220,,4.094,,646.797,
Amidon,46.48844,-103.31629,2882,2023,08,15,73.688,,5.657,,655.695,
Amidon,46.48844,-103.31629,2882,2023,08,16,64.265,,10.918,,576.190,
Amidon,46.48844,-103.31629,2882,2023,08,17,61.549,,5.856,,585.430,
Amidon,46.48844,-103.31629,2882,2023,08,18,73.274,,6.080,,517.779,
Amidon,46.48844,-103.31629,2882,2023,08,19,64.526,,7.116,,562.209,
Amidon,46.48844,-103.31629,2882,2023,08,20,55.445,,9.077,,138.509,
Amidon,46.48844,-103.31629,2882,2023,08,21,62.042,,8.353,,231.010,
Amidon,46.48844,-103.31629,2882,2023,08,22,75.821,,4.785,,530.639,
Amidon,46.48844,-103.31629,2882,2023,08,23,73.868,,7.617,,589.199,
Amidon,46.48844,-103.31629,2882,2023,08,24,72.788,,5.011,,528.546,
Amidon,46.48844,-103.31629,2882,2023,08,25,60.908,,5.248,,583.427,
Amidon,46.48844,-103.31629,2882,2023,08,26,65.777,,9.758,,562.413,
Amidon,46.48844,-103.31629,2882,2023,08,27,70.961,,5.648,,577.216,
Amidon,46.48844,-103.31629,2882,2023,08,28,65.894,,3.445,,548.891,
Amidon,46.48844,-103.31629,2882,2023,08,29,67.154,,3.584,,510.239,
Amidon,46.48844,-103.31629,2882,2023,08,30,73.148,,12.135,,504.818,
Amidon,46.48844,-103.31629,2882,2023,08,31,65.705,,8.617,,517.940,
Amidon,46.48844,-103.31629,2882,2023,09,01,66.425,,3.499,,426.018,
Amidon,46.48844,-103.31629,2882,2023,09,02,74.597,,7.697,,541.835,
Amidon,46.48844,-103.31629,2882,2023,09,03,73.814,,3.360,,519.272,
Amidon,46.48844,-103.31629,2882,2023,09,04,70.376,,7.928,,433.214,
Amidon,46.48844,-103.31629,2882,2023,09,05,55.056,,8.722,,396.281,
Amidon,46.48844,-103.31629,2882,2023,09,06,59.027,,7.702,,480.374,
Amidon,46.48844,-103.31629,2882,2023,09,07,64.445,,5.223,,505.312,
Amidon,46.48844,-103.31629,2882,2023,09,08,55.571,,4.736,,298.266,
